text,label
"Supermarket In Denmark Comes Up With A Brilliant Pricing Trick To Stop Hand Sanitizer Hoarding https://t.co/fAWxZX3XNf via @boredpanda

@Tesco @asda @sainsburys @marksandspencer @waitrose @LidlGB @AldiUK 

No idea if it????s true but Genius!

@BorisJohnson #Covid_19",positive
"Already, signs that life will be tougher for Nigerians have manifested with the crash in international crude oil prices. Crude oil is the country????s main revenue source.

The 2020 budget was based on 57 dollars per barrel of oil benchmark but with COVID-19 the price has dropped",extremely negative
President and CEO Murray Kessler was on CNBC s  Mad Money with Jim Cramer  to talk about Perrigo s role as a global consumer self care company especially during the COVID 19 crisis Watch the full interview,extremely negative
#coronavirus recession? Economists recommend cash! https://t.co/R8J0Tczo8J #consumer economy lifeblood #cashisking #sixoclock news,negative
".@PLSBC answers legal questions related to COVID-19's impact on work, finances, consumer &amp; small business problems online at   https://t.co/GsKBUVeR6Z",negative
"Let's use this time at home to explore new hobbies, learn new skills, or engage in activities that bring us joy. It's important to find moments of happiness amidst the challenges. #COVID19 #hobbies #selfdevelopment",neutral
This crisis has reminded us of the importance of gratitude and counting our blessings. Let's cherish the little things and find joy in the present moment. #Gratitude #COVID19,extremely positive
The strain on healthcare systems is leading to delays in non-COVID-19 related treatments and surgeries. #COVID19 #coronavirus #healthcaresystem,negative
"What about all of us at a cash register who are in constant contact with 100+ people every day 2ft away from our faces? They give it to us, then we go to the grocery store, and spread it there then take it home to our families and so on and so forth... #COVID19 #coronavirus",neutral
"#MythbustingMonday Will changing my diet stop me getting #coronavirus and can I still drink Corona Beer?
-
Cabin fever anyone? After a week of virtual lockdown, empty supermarket shelves and a desperate hunt for???? https://t.co/LEzCHjO5Qy",extremely negative
"Let's take a moment to appreciate the beauty of nature during this time. The birds singing, flowers blooming, and the fresh air remind us that there is still so much to be grateful for. #NatureHeals #COVID19",extremely positive
"Let's take this opportunity to appreciate nature and the beauty of the world around us. Take a walk, breathe in the fresh air, and find solace in nature. #Nature #COVID19",positive
"????There will be people who die who work at Walmart because of this policy.???? 

CPD Supervising Attorney for Worker Justice @RachelDeutsch6 on how Walmart's emergency sick leave is fatally flawed. 

https://t.co/QW2LU5u33c https://t.co/WAv823P0dK",extremely negative
"The @AdColony survey reveals consumer preferences in the Middle East amid COVID-19 outbreak
https://t.co/TsY3Yq6yq1",neutral
"????Lock Down???? a #poem by Polly Robertson age 10 my little girls take on this crazy situation #coronavirus :

Locked indoors 
Out of stock is food
Covid-19
Kites are never used

Doing nothing 
Out in the garden we only go
When we????re indoors we????re normal
Nothing to do",negative
"Experts: Don't panic. Even with the coronavirus outbreak, there's plenty of food in supply chain. https://t.co/9qU6PxMchw",negative
Started a DIY project and it's coming along nicely. It's satisfying to create something with your own hands. #DIYProject #Creativity #COVID19,positive
"When this is over, I will

- Value local businesses
- Be less wasteful with food
- Spend more time on me
- Appreciate a good old hug
- Demand NHS reform
- Never buy another Huawei
- Fully appreciate the elderly
- Never take family for granted

Your turn...

#corover #coronavirus https://t.co/OSZQHQ0Eji",extremely positive
"This chart shows the expected surge in the US online grocery shopping market ???? even if the COVID-19 pandemic subsides in the next few months

https://t.co/uBTWD0otM7",neutral
Grocery store employees in U.S are starting to die because of the #Coronavirus https://t.co/NEzTjFZyum,negative
With the Covid-19 lockdown you are probably shopping online more than ever. Did you know that you can donate to @Shiviatweets while you shop? https://t.co/05XdaICTpJ,neutral
"Saudi-based office lunch delivery platform, @DailyMealzKSA, has rolled out a new grocery delivery service to help customers gain easier access to daily supplies at affordable prices. https://t.co/4P7CaeTP2z https://t.co/00ZyJjmCet",extremely positive
Just found the rarest shiny ever,neutral
The power of unity and solidarity is evident as we work together to combat this global crisis. #StrongerTogether #COVID19 #coronavirus,extremely positive
"Shell recently dropped out of a major #LNG project due to the crash in energy prices. See what our LNG and Proprietary #NaturalGas lead, Allison Hurley, has to say about #coronavirus affecting demand: https://t.co/vx4kYVvfvL",negative
The resilience and strength of humanity never ceases to amaze me. We will get through this together! #StayStrong #COVID19,extremely positive
The healthcare system is overwhelmed and healthcare workers are under immense pressure. We need to support and appreciate their efforts. #healthcareheroes #COVID19 #coronavirus,negative
The uncertainty and fear caused by COVID-19 is paralyzing. It's hard to plan for the future when everything is so uncertain. #COVID19 #Uncertainty,extremely negative
The disruption to travel and tourism industry is causing significant economic losses and job cuts. We need to find ways to support this sector. #COVID19 #tourism #coronavirus,negative
Many pubs cafes restaurants etc will have PPE equipment gloves aprons masks visors that are used for certain tasks Couldn t they now be given to the frontline staff that are keeping our country going   NHS home carers pharmacy supermarket workers etc 19,positive
"hello @RoyalMail in light of the #Covid_19 goings on, you need to not rise your prices further hitting businesses that are still able to operate in these times, what do you say?! @RoyalMailHelp",neutral
China serves as a barometer for the state of the global economy in #coronavirus crisis: Bloomberg reports that almost half of China????s listed consumer companies will not have enough liquidity to endure another 6 months   https://t.co/7U2udb4270,extremely negative
The lack of coordination and communication between government agencies is hindering the response to COVID-19. We need a unified approach to tackle this crisis. #coronavirus #governmentinefficiency,extremely negative
The shortage of medical supplies and equipment is leaving healthcare workers vulnerable and unable to properly care for COVID-19 patients. #shortages #COVID19 #healthcare,negative
"It's inspiring to see individuals and organizations donating to COVID-19 relief efforts. Together, we can make a difference! #COVID19 #coronavirus #donations",extremely positive
"The impact of COVID-19 on mental health services is concerning, with limited access to therapy and support for those struggling with anxiety and depression. #mentalhealthservices #COVID19 #anxiety",negative
@mochiiimo_ A lot of production sites have raised their prices bc of shortages due to covid-19 :c I had to cancel a lot of my upcoming merch bc of this,negative
The impact of the pandemic on mental health services and access to care is concerning. We need to prioritize mental health support for all. #mentalhealth #COVID19 #coronavirus,negative
The loss of lives due to COVID-19 is heartbreaking. Each death is a tragedy that could have been prevented with better measures in place. #COVID19 #LossOfLife,extremely negative
